Source,Target,Type,Id,Label,timeset,Weight
n1509,n75,Undirected,e724,,,1
n1508,n1386,Undirected,e725,,,1
n1508,n1172,Undirected,e726,,,1
n1508,n467,Undirected,e727,,,1
n1508,n255,Undirected,e728,,,1
n1508,n1245,Undirected,e729,,,1
n1508,n976,Undirected,e730,,,1
n1508,n1403,Undirected,e731,,,1
n1508,n606,Undirected,e732,,,1
n1508,n1420,Undirected,e733,,,2
n1508,n1251,Undirected,e734,,,1
n1508,n1090,Undirected,e735,,,1
n1508,n1242,Undirected,e736,,,1
n1508,n495,Undirected,e737,,,1
n1508,n1066,Undirected,e738,,,1
n1508,n176,Undirected,e739,,,1
n1508,n81,Undirected,e740,,,1
n1508,n399,Undirected,e741,,,1
n1508,n909,Undirected,e742,,,1
n1508,n30,Undirected,e743,,,1
n1508,n405,Undirected,e744,,,1
n1508,n1478,Undirected,e745,,,2
n1508,n938,Undirected,e746,,,1
n1508,n63,Undirected,e747,,,1
n1508,n755,Undirected,e748,,,1
n1508,n743,Undirected,e749,,,1
n1508,n217,Undirected,e750,,,1
n1508,n285,Undirected,e751,,,1
n1508,n1113,Undirected,e752,,,1
n1508,n305,Undirected,e753,,,1
n1508,n1445,Undirected,e754,,,2
n1508,n4,Undirected,e755,,,1
n1508,n1073,Undirected,e756,,,1
n1508,n1358,Undirected,e757,,,1
n1508,n1286,Undirected,e758,,,1
n1508,n1000,Undirected,e759,,,1
n1508,n1258,Undirected,e760,,,1
n1508,n26,Undirected,e761,,,1
n1508,n1266,Undirected,e762,,,1
n1508,n66,Undirected,e763,,,1
n1508,n1366,Undirected,e764,,,1
n1508,n649,Undirected,e765,,,1
n1508,n1460,Undirected,e766,,,2
n1508,n968,Undirected,e767,,,1
n1508,n1316,Undirected,e769,,,1
n1508,n1069,Undirected,e770,,,1
n1508,n644,Undirected,e771,,,1
n1508,n1473,Undirected,e772,,,2
n1508,n1421,Undirected,e773,,,2
n1508,n1443,Undirected,e774,,,2
n1508,n126,Undirected,e775,,,1
n1508,n1279,Undirected,e776,,,1
n1508,n1350,Undirected,e777,,,1
n1508,n1419,Undirected,e778,,,2
n1508,n623,Undirected,e779,,,1
n1508,n1273,Undirected,e780,,,1
n1508,n1319,Undirected,e781,,,1
n1508,n355,Undirected,e782,,,1
n1508,n822,Undirected,e783,,,1
n1508,n174,Undirected,e784,,,1
n1508,n117,Undirected,e785,,,1
n1508,n42,Undirected,e786,,,1
n1508,n238,Undirected,e787,,,1
n1508,n508,Undirected,e788,,,1
n1508,n1363,Undirected,e789,,,1
n1508,n1169,Undirected,e790,,,1
n1508,n975,Undirected,e791,,,1
n1508,n1037,Undirected,e792,,,1
n1508,n542,Undirected,e793,,,1
n1508,n1344,Undirected,e794,,,1
n1508,n1221,Undirected,e795,,,1
n1508,n1503,Undirected,e796,,,2
n1508,n1328,Undirected,e797,,,1
n1508,n1429,Undirected,e799,,,2
n1508,n957,Undirected,e800,,,1
n1508,n440,Undirected,e801,,,1
n1508,n25,Undirected,e802,,,1
n1508,n1186,Undirected,e803,,,1
n1508,n1448,Undirected,e804,,,2
n1508,n809,Undirected,e805,,,1
n1508,n584,Undirected,e806,,,1
n1508,n511,Undirected,e807,,,1
n1508,n7,Undirected,e808,,,1
n1508,n1238,Undirected,e809,,,1
n1508,n151,Undirected,e810,,,1
n1508,n124,Undirected,e811,,,1
n1508,n128,Undirected,e812,,,1
n1508,n850,Undirected,e813,,,1
n1508,n1187,Undirected,e814,,,1
n1508,n1254,Undirected,e815,,,1
n1508,n1067,Undirected,e816,,,1
n1508,n1455,Undirected,e817,,,2
n1508,n275,Undirected,e818,,,1
n1508,n768,Undirected,e819,,,1
n1508,n586,Undirected,e820,,,1
n1508,n886,Undirected,e821,,,1
n1508,n1156,Undirected,e822,,,1
n1508,n6,Undirected,e823,,,1
n1508,n897,Undirected,e824,,,1
n1508,n555,Undirected,e825,,,1
n1508,n171,Undirected,e826,,,1
n1508,n667,Undirected,e827,,,1
n1508,n1250,Undirected,e828,,,1
n1508,n585,Undirected,e829,,,1
n1508,n1151,Undirected,e830,,,1
n1508,n1070,Undirected,e831,,,1
n1508,n1374,Undirected,e832,,,1
n1508,n1264,Undirected,e833,,,1
n1508,n627,Undirected,e834,,,1
n1508,n1147,Undirected,e835,,,1
n1508,n1339,Undirected,e836,,,1
n1508,n89,Undirected,e837,,,1
n1508,n1300,Undirected,e838,,,1
n1508,n1297,Undirected,e839,,,1
n1508,n1491,Undirected,e840,,,2
n1508,n1181,Undirected,e841,,,1
n1508,n1444,Undirected,e842,,,2
n1508,n836,Undirected,e843,,,1
n1508,n3,Undirected,e844,,,1
n1508,n1118,Undirected,e845,,,1
n1508,n412,Undirected,e846,,,1
n1508,n965,Undirected,e847,,,1
n1508,n1329,Undirected,e848,,,1
n1508,n1234,Undirected,e849,,,1
n1508,n1278,Undirected,e850,,,1
n1508,n83,Undirected,e851,,,1
n1508,n1095,Undirected,e852,,,1
n1508,n1192,Undirected,e853,,,1
n1508,n717,Undirected,e854,,,1
n1508,n1467,Undirected,e855,,,2
n1508,n28,Undirected,e856,,,1
n1508,n1345,Undirected,e857,,,1
n1508,n1193,Undirected,e858,,,1
n1508,n987,Undirected,e859,,,1
n1508,n111,Undirected,e860,,,1
n1508,n23,Undirected,e861,,,1
n1508,n1430,Undirected,e862,,,2
n1508,n622,Undirected,e863,,,1
n1508,n1387,Undirected,e864,,,1
n1508,n759,Undirected,e865,,,1
n1508,n1382,Undirected,e866,,,1
n1508,n148,Undirected,e867,,,1
n1508,n67,Undirected,e868,,,1
n1508,n1406,Undirected,e870,,,1
n1508,n430,Undirected,e871,,,1
n1508,n1139,Undirected,e872,,,1
n1508,n1307,Undirected,e873,,,1
n1508,n396,Undirected,e874,,,1
n1508,n1433,Undirected,e875,,,2
n1508,n211,Undirected,e876,,,1
n1508,n981,Undirected,e877,,,1
n1508,n1231,Undirected,e878,,,1
n1508,n1183,Undirected,e879,,,1
n1508,n1334,Undirected,e880,,,1
n1508,n1284,Undirected,e881,,,1
n1508,n914,Undirected,e882,,,1
n1508,n162,Undirected,e883,,,1
n1508,n637,Undirected,e884,,,1
n1508,n1246,Undirected,e885,,,1
n1508,n1262,Undirected,e886,,,1
n1508,n1176,Undirected,e887,,,1
n1508,n666,Undirected,e888,,,1
n1508,n1137,Undirected,e889,,,1
n1508,n854,Undirected,e890,,,1
n1508,n577,Undirected,e891,,,1
n1508,n1343,Undirected,e892,,,1
n1508,n160,Undirected,e893,,,1
n1508,n422,Undirected,e894,,,1
n1508,n112,Undirected,e895,,,1
n1508,n1003,Undirected,e896,,,1
n1508,n541,Undirected,e897,,,1
n1508,n1506,Undirected,e898,,,2
n1508,n1019,Undirected,e899,,,1
n1508,n1101,Undirected,e900,,,1
n1508,n1274,Undirected,e901,,,1
n1508,n1029,Undirected,e902,,,1
n1508,n261,Undirected,e903,,,1
n1508,n772,Undirected,e904,,,1
n1508,n992,Undirected,e905,,,1
n1508,n1407,Undirected,e906,,,1
n1506,n1386,Undirected,e907,,,1
n1506,n1172,Undirected,e908,,,1
n1506,n1117,Undirected,e909,,,1
n1506,n1245,Undirected,e910,,,1
n1506,n1476,Undirected,e911,,,2
n1506,n924,Undirected,e912,,,1
n1506,n606,Undirected,e913,,,1
n1506,n949,Undirected,e914,,,1
n1506,n1090,Undirected,e915,,,1
n1506,n495,Undirected,e916,,,1
n1506,n1066,Undirected,e917,,,1
n1506,n81,Undirected,e918,,,1
n1506,n281,Undirected,e919,,,1
n1506,n30,Undirected,e920,,,1
n1506,n1478,Undirected,e921,,,2
n1506,n1318,Undirected,e922,,,1
n1506,n743,Undirected,e923,,,1
n1506,n217,Undirected,e924,,,1
n1506,n285,Undirected,e925,,,1
n1506,n1445,Undirected,e926,,,2
n1506,n1073,Undirected,e927,,,1
n1506,n1286,Undirected,e928,,,1
n1506,n1258,Undirected,e929,,,1
n1506,n1469,Undirected,e930,,,2
n1506,n1014,Undirected,e931,,,1
n1506,n1340,Undirected,e932,,,1
n1506,n58,Undirected,e933,,,1
n1506,n1460,Undirected,e934,,,2
n1506,n968,Undirected,e935,,,1
n1506,n1252,Undirected,e936,,,1
n1506,n1069,Undirected,e937,,,1
n1506,n1473,Undirected,e939,,,2
n1506,n1174,Undirected,e940,,,1
n1506,n1421,Undirected,e941,,,2
n1506,n1443,Undirected,e942,,,2
n1506,n1418,Undirected,e943,,,2
n1506,n126,Undirected,e944,,,1
n1506,n1279,Undirected,e945,,,1
n1506,n1350,Undirected,e946,,,1
n1506,n1419,Undirected,e947,,,2
n1506,n1342,Undirected,e948,,,1
n1506,n1319,Undirected,e950,,,1
n1506,n355,Undirected,e951,,,1
n1506,n822,Undirected,e952,,,1
n1506,n174,Undirected,e953,,,1
n1506,n117,Undirected,e954,,,1
n1506,n238,Undirected,e955,,,1
n1506,n1363,Undirected,e956,,,1
n1506,n508,Undirected,e957,,,1
n1506,n1169,Undirected,e958,,,1
n1506,n1344,Undirected,e959,,,1
n1506,n120,Undirected,e960,,,1
n1506,n1503,Undirected,e961,,,2
n1506,n1328,Undirected,e962,,,1
n1506,n25,Undirected,e963,,,1
n1506,n1164,Undirected,e964,,,1
n1506,n1214,Undirected,e965,,,2
n1506,n7,Undirected,e966,,,1
n1506,n1238,Undirected,e967,,,1
n1506,n151,Undirected,e968,,,1
n1506,n124,Undirected,e969,,,1
n1506,n128,Undirected,e970,,,1
n1506,n1187,Undirected,e971,,,1
n1506,n1254,Undirected,e972,,,1
n1506,n1067,Undirected,e973,,,1
n1506,n493,Undirected,e974,,,1
n1506,n586,Undirected,e975,,,1
n1506,n886,Undirected,e976,,,1
n1506,n859,Undirected,e977,,,1
n1506,n1232,Undirected,e978,,,1
n1506,n6,Undirected,e979,,,1
n1506,n897,Undirected,e980,,,1
n1506,n667,Undirected,e981,,,1
n1506,n1250,Undirected,e982,,,1
n1506,n1070,Undirected,e983,,,1
n1506,n503,Undirected,e984,,,1
n1506,n1463,Undirected,e985,,,2
n1506,n627,Undirected,e986,,,1
n1506,n1339,Undirected,e987,,,1
n1506,n89,Undirected,e988,,,1
n1506,n1123,Undirected,e989,,,1
n1506,n1491,Undirected,e990,,,2
n1506,n1181,Undirected,e991,,,1
n1506,n836,Undirected,e992,,,1
n1506,n1109,Undirected,e993,,,1
n1506,n1428,Undirected,e994,,,2
n1506,n996,Undirected,e995,,,1
n1506,n681,Undirected,e996,,,1
n1506,n1056,Undirected,e997,,,1
n1506,n965,Undirected,e998,,,1
n1506,n1218,Undirected,e999,,,1
n1506,n159,Undirected,e1000,,,1
n1506,n1278,Undirected,e1001,,,1
n1506,n83,Undirected,e1002,,,1
n1506,n1417,Undirected,e1003,,,2
n1506,n1192,Undirected,e1004,,,1
n1506,n1293,Undirected,e1005,,,1
n1506,n760,Undirected,e1006,,,1
n1506,n774,Undirected,e1007,,,1
n1506,n244,Undirected,e1008,,,1
n1506,n1345,Undirected,e1009,,,1
n1506,n987,Undirected,e1010,,,1
n1506,n1289,Undirected,e1011,,,1
n1506,n410,Undirected,e1012,,,1
n1506,n1378,Undirected,e1013,,,1
n1506,n1230,Undirected,e1014,,,1
n1506,n622,Undirected,e1015,,,1
n1506,n933,Undirected,e1016,,,1
n1506,n1406,Undirected,e1017,,,1
n1506,n1359,Undirected,e1018,,,1
n1506,n1139,Undirected,e1019,,,1
n1506,n396,Undirected,e1020,,,1
n1506,n1243,Undirected,e1021,,,1
n1506,n568,Undirected,e1022,,,1
n1506,n1433,Undirected,e1023,,,2
n1506,n211,Undirected,e1024,,,1
n1506,n1231,Undirected,e1025,,,1
n1506,n1284,Undirected,e1026,,,1
n1506,n1499,Undirected,e1027,,,2
n1506,n162,Undirected,e1028,,,1
n1506,n637,Undirected,e1029,,,1
n1506,n963,Undirected,e1030,,,1
n1506,n1262,Undirected,e1031,,,1
n1506,n926,Undirected,e1032,,,1
n1506,n1472,Undirected,e1033,,,2
n1506,n1003,Undirected,e1034,,,1
n1506,n1019,Undirected,e1035,,,1
n1506,n1029,Undirected,e1036,,,1
n1506,n502,Undirected,e1037,,,1
n1506,n1505,Undirected,e1038,,,2
n1506,n1407,Undirected,e1039,,,1
n1506,n604,Undirected,e1040,,,1
n1506,n998,Undirected,e1041,,,1
n1505,n1117,Undirected,e1042,,,1
n1505,n1322,Undirected,e1043,,,1
n1505,n1476,Undirected,e1044,,,2
n1505,n1239,Undirected,e1045,,,1
n1505,n903,Undirected,e1046,,,1
n1505,n81,Undirected,e1047,,,1
n1505,n1189,Undirected,e1048,,,1
n1505,n1314,Undirected,e1049,,,1
n1505,n63,Undirected,e1050,,,1
n1505,n305,Undirected,e1051,,,1
n1505,n1340,Undirected,e1052,,,1
n1505,n1473,Undirected,e1054,,,2
n1505,n1443,Undirected,e1055,,,2
n1505,n126,Undirected,e1056,,,1
n1505,n355,Undirected,e1057,,,1
n1505,n1344,Undirected,e1058,,,1
n1505,n1328,Undirected,e1059,,,1
n1505,n749,Undirected,e1060,,,1
n1505,n1254,Undirected,e1061,,,1
n1505,n1067,Undirected,e1062,,,1
n1505,n811,Undirected,e1063,,,1
n1505,n6,Undirected,e1064,,,1
n1505,n1071,Undirected,e1065,,,1
n1505,n1463,Undirected,e1066,,,2
n1505,n1374,Undirected,e1067,,,1
n1505,n1078,Undirected,e1068,,,1
n1505,n3,Undirected,e1069,,,1
n1505,n1268,Undirected,e1070,,,1
n1505,n1329,Undirected,e1071,,,1
n1505,n1278,Undirected,e1072,,,1
n1505,n972,Undirected,e1073,,,1
n1505,n760,Undirected,e1074,,,1
n1505,n1126,Undirected,e1075,,,1
n1505,n1256,Undirected,e1076,,,1
n1505,n67,Undirected,e1077,,,1
n1505,n297,Undirected,e1079,,,1
n1505,n163,Undirected,e1080,,,1
n1505,n396,Undirected,e1081,,,1
n1505,n510,Undirected,e1082,,,1
n1505,n668,Undirected,e1083,,,1
n1505,n162,Undirected,e1084,,,1
n1505,n1323,Undirected,e1085,,,1
n1505,n963,Undirected,e1086,,,1
n1505,n1006,Undirected,e1087,,,1
n1505,n1472,Undirected,e1088,,,2
n1505,n421,Undirected,e1089,,,1
n1505,n1196,Undirected,e1090,,,1
n1505,n1029,Undirected,e1092,,,1
n1505,n1407,Undirected,e1093,,,1
n1504,n22,Undirected,e1094,,,1
n1504,n1457,Undirected,e1095,,,2
n1504,n1120,Undirected,e1096,,,1
n1504,n894,Undirected,e1097,,,1
n1504,n420,Undirected,e1098,,,1
n1504,n1202,Undirected,e1099,,,2
n1504,n626,Undirected,e1100,,,1
n1504,n1158,Undirected,e1101,,,1
n1504,n1413,Undirected,e1102,,,1
n1503,n1386,Undirected,e1103,,,1
n1503,n1117,Undirected,e1104,,,1
n1503,n255,Undirected,e1105,,,1
n1503,n1245,Undirected,e1106,,,1
n1503,n1476,Undirected,e1107,,,2
n1503,n1206,Undirected,e1108,,,2
n1503,n278,Undirected,e1109,,,1
n1503,n536,Undirected,e1110,,,1
n1503,n1291,Undirected,e1111,,,1
n1503,n1090,Undirected,e1112,,,1
n1503,n1066,Undirected,e1113,,,1
n1503,n909,Undirected,e1114,,,1
n1503,n63,Undirected,e1115,,,1
n1503,n1445,Undirected,e1116,,,2
n1503,n4,Undirected,e1117,,,1
n1503,n1440,Undirected,e1118,,,2
n1503,n26,Undirected,e1119,,,1
n1503,n1266,Undirected,e1120,,,1
n1503,n1460,Undirected,e1121,,,2
n1503,n1473,Undirected,e1124,,,2
n1503,n1443,Undirected,e1125,,,2
n1503,n126,Undirected,e1126,,,1
n1503,n1279,Undirected,e1127,,,1
n1503,n1350,Undirected,e1128,,,1
n1503,n1419,Undirected,e1129,,,2
n1503,n822,Undirected,e1131,,,1
n1503,n174,Undirected,e1132,,,1
n1503,n508,Undirected,e1133,,,1
n1503,n1363,Undirected,e1134,,,1
n1503,n1344,Undirected,e1135,,,1
n1503,n120,Undirected,e1136,,,1
n1503,n1221,Undirected,e1137,,,1
n1503,n635,Undirected,e1138,,,1
n1503,n1328,Undirected,e1139,,,1
n1503,n409,Undirected,e1140,,,1
n1503,n1164,Undirected,e1141,,,1
n1503,n584,Undirected,e1142,,,1
n1503,n511,Undirected,e1143,,,1
n1503,n7,Undirected,e1144,,,1
n1503,n124,Undirected,e1145,,,1
n1503,n850,Undirected,e1146,,,1
n1503,n1187,Undirected,e1147,,,1
n1503,n1254,Undirected,e1148,,,1
n1503,n1067,Undirected,e1149,,,1
n1503,n1081,Undirected,e1150,,,1
n1503,n1156,Undirected,e1151,,,1
n1503,n6,Undirected,e1152,,,1
n1503,n171,Undirected,e1153,,,1
n1503,n585,Undirected,e1154,,,1
n1503,n1140,Undirected,e1155,,,1
n1503,n1070,Undirected,e1156,,,1
n1503,n1463,Undirected,e1157,,,2
n1503,n1123,Undirected,e1158,,,1
n1503,n1300,Undirected,e1159,,,1
n1503,n1181,Undirected,e1160,,,1
n1503,n1260,Undirected,e1161,,,1
n1503,n3,Undirected,e1162,,,1
n1503,n1268,Undirected,e1163,,,1
n1503,n1056,Undirected,e1164,,,1
n1503,n1278,Undirected,e1165,,,1
n1503,n83,Undirected,e1166,,,1
n1503,n1013,Undirected,e1167,,,1
n1503,n1192,Undirected,e1168,,,1
n1503,n760,Undirected,e1169,,,1
n1503,n1299,Undirected,e1170,,,1
n1503,n1119,Undirected,e1171,,,1
n1503,n1256,Undirected,e1172,,,1
n1503,n67,Undirected,e1173,,,1
n1503,n430,Undirected,e1174,,,1
n1503,n1307,Undirected,e1175,,,1
n1503,n396,Undirected,e1176,,,1
n1503,n1243,Undirected,e1177,,,1
n1503,n568,Undirected,e1178,,,1
n1503,n211,Undirected,e1179,,,1
n1503,n637,Undirected,e1180,,,1
n1503,n1197,Undirected,e1181,,,1
n1503,n912,Undirected,e1183,,,1
n1503,n1209,Undirected,e1184,,,2
n1502,n1486,Undirected,e1185,,,2
n1502,n867,Undirected,e1186,,,1
n1502,n1493,Undirected,e1187,,,2
n1502,n830,Undirected,e1188,,,1
n1502,n415,Undirected,e1189,,,1
n1502,n1497,Undirected,e1190,,,2
n1502,n986,Undirected,e1191,,,1
n1502,n296,Undirected,e1192,,,1
n1502,n413,Undirected,e1193,,,1
n1502,n471,Undirected,e1194,,,1
n1502,n377,Undirected,e1195,,,1
n1502,n36,Undirected,e1196,,,1
n1502,n313,Undirected,e1197,,,1
n1502,n24,Undirected,e1198,,,1
n1502,n34,Undirected,e1199,,,1
n1502,n298,Undirected,e1200,,,1
n1502,n697,Undirected,e1202,,,1
n1502,n43,Undirected,e1203,,,1
n1502,n1501,Undirected,e1204,,,2
n1502,n304,Undirected,e1205,,,1
n1502,n956,Undirected,e1206,,,1
n1502,n300,Undirected,e1207,,,1
n1502,n9,Undirected,e1208,,,1
n1502,n297,Undirected,e1209,,,1
n1502,n267,Undirected,e1210,,,1
n1502,n403,Undirected,e1211,,,1
n1502,n418,Undirected,e1212,,,1
n1502,n843,Undirected,e1213,,,1
n1502,n301,Undirected,e1214,,,1
n1502,n1249,Undirected,e1215,,,1
n1501,n1493,Undirected,e1216,,,2
n1501,n1497,Undirected,e1218,,,2
n1501,n986,Undirected,e1219,,,1
n1501,n471,Undirected,e1220,,,1
n1501,n377,Undirected,e1221,,,1
n1501,n24,Undirected,e1222,,,1
n1501,n43,Undirected,e1223,,,1
n1501,n697,Undirected,e1224,,,1
n1501,n267,Undirected,e1225,,,1
n1501,n418,Undirected,e1226,,,1
n1501,n301,Undirected,e1227,,,1
n1500,n578,Undirected,e1228,,,1
n1500,n351,Undirected,e1229,,,1
n1500,n1322,Undirected,e1230,,,1
n1500,n271,Undirected,e1231,,,1
n1500,n1346,Undirected,e1232,,,1
n1500,n210,Undirected,e1233,,,1
n1500,n1365,Undirected,e1234,,,1
n1500,n1189,Undirected,e1235,,,1
n1500,n339,Undirected,e1236,,,1
n1500,n305,Undirected,e1237,,,1
n1500,n1028,Undirected,e1238,,,1
n1500,n357,Undirected,e1239,,,1
n1500,n574,Undirected,e1240,,,1
n1500,n234,Undirected,e1241,,,1
n1500,n341,Undirected,e1242,,,1
n1500,n1418,Undirected,e1243,,,2
n1500,n614,Undirected,e1244,,,1
n1500,n358,Undirected,e1245,,,1
n1500,n355,Undirected,e1246,,,1
n1500,n42,Undirected,e1247,,,1
n1500,n573,Undirected,e1248,,,1
n1500,n1414,Undirected,e1249,,,2
n1500,n1436,Undirected,e1250,,,2
n1500,n979,Undirected,e1251,,,1
n1500,n1448,Undirected,e1252,,,2
n1500,n49,Undirected,e1253,,,1
n1500,n119,Undirected,e1254,,,1
n1500,n154,Undirected,e1255,,,1
n1500,n193,Undirected,e1256,,,1
n1500,n768,Undirected,e1257,,,1
n1500,n362,Undirected,e1258,,,1
n1500,n20,Undirected,e1259,,,1
n1500,n1203,Undirected,e1260,,,2
n1500,n1310,Undirected,e1261,,,1
n1500,n846,Undirected,e1262,,,1
n1500,n338,Undirected,e1263,,,1
n1500,n1481,Undirected,e1264,,,2
n1500,n1397,Undirected,e1265,,,1
n1500,n1384,Undirected,e1266,,,1
n1500,n1491,Undirected,e1267,,,2
n1500,n1038,Undirected,e1268,,,1
n1500,n60,Undirected,e1269,,,1
n1500,n1337,Undirected,e1270,,,1
n1500,n118,Undirected,e1271,,,1
n1500,n284,Undirected,e1272,,,1
n1500,n353,Undirected,e1273,,,1
n1500,n575,Undirected,e1274,,,1
n1500,n499,Undirected,e1275,,,1
n1500,n148,Undirected,e1276,,,1
n1500,n359,Undirected,e1277,,,1
n1500,n12,Undirected,e1278,,,1
n1500,n1175,Undirected,e1279,,,1
n1500,n662,Undirected,e1280,,,1
n1500,n1376,Undirected,e1281,,,1
n1500,n1426,Undirected,e1282,,,2
n1500,n152,Undirected,e1283,,,1
n1500,n349,Undirected,e1284,,,1
n1500,n1,Undirected,e1285,,,1
n1500,n172,Undirected,e1286,,,1
n1500,n1008,Undirected,e1287,,,1
n1500,n1490,Undirected,e1288,,,2
n1499,n1117,Undirected,e1289,,,1
n1499,n1245,Undirected,e1290,,,1
n1499,n1476,Undirected,e1291,,,2
n1499,n1451,Undirected,e1292,,,2
n1499,n1090,Undirected,e1293,,,1
n1499,n81,Undirected,e1294,,,1
n1499,n1113,Undirected,e1295,,,1
n1499,n4,Undirected,e1296,,,1
n1499,n26,Undirected,e1297,,,1
n1499,n1469,Undirected,e1298,,,2
n1499,n58,Undirected,e1299,,,1
n1499,n1252,Undirected,e1300,,,1
n1499,n1443,Undirected,e1302,,,2
n1499,n126,Undirected,e1303,,,1
n1499,n1419,Undirected,e1304,,,2
n1499,n355,Undirected,e1305,,,1
n1499,n1221,Undirected,e1306,,,1
n1499,n1328,Undirected,e1307,,,1
n1499,n7,Undirected,e1308,,,1
n1499,n124,Undirected,e1309,,,1
n1499,n1254,Undirected,e1310,,,1
n1499,n1067,Undirected,e1311,,,1
n1499,n859,Undirected,e1312,,,1
n1499,n503,Undirected,e1313,,,1
n1499,n1463,Undirected,e1314,,,2
n1499,n89,Undirected,e1315,,,1
n1499,n3,Undirected,e1316,,,1
n1499,n1158,Undirected,e1317,,,1
n1499,n1056,Undirected,e1318,,,1
n1499,n83,Undirected,e1319,,,1
n1499,n760,Undirected,e1320,,,1
n1499,n1359,Undirected,e1322,,,1
n1499,n1243,Undirected,e1323,,,1
n1499,n568,Undirected,e1324,,,1
n1499,n162,Undirected,e1325,,,1
n1499,n1472,Undirected,e1326,,,2
n1499,n854,Undirected,e1327,,,1
n1499,n1407,Undirected,e1329,,,1
n1498,n41,Undirected,e1330,,,1
n1498,n257,Undirected,e1331,,,1
n1498,n25,Undirected,e1332,,,1
n1498,n436,Undirected,e1333,,,1
n1498,n6,Undirected,e1334,,,1
n1498,n116,Undirected,e1335,,,1
n1498,n469,Undirected,e1336,,,1
n1498,n1092,Undirected,e1337,,,1
n1498,n105,Undirected,e1338,,,1
n1497,n1486,Undirected,e1339,,,2
n1497,n1493,Undirected,e1340,,,2
n1497,n830,Undirected,e1341,,,1
n1497,n415,Undirected,e1343,,,1
n1497,n109,Undirected,e1344,,,1
n1497,n986,Undirected,e1345,,,1
n1497,n296,Undirected,e1346,,,1
n1497,n487,Undirected,e1347,,,1
n1497,n453,Undirected,e1348,,,1
n1497,n413,Undirected,e1349,,,1
n1497,n471,Undirected,e1350,,,1
n1497,n377,Undirected,e1351,,,1
n1497,n313,Undirected,e1352,,,1
n1497,n223,Undirected,e1353,,,1
n1497,n24,Undirected,e1354,,,1
n1497,n34,Undirected,e1355,,,1
n1497,n298,Undirected,e1356,,,1
n1497,n697,Undirected,e1358,,,1
n1497,n43,Undirected,e1359,,,1
n1497,n304,Undirected,e1362,,,1
n1497,n299,Undirected,e1363,,,1
n1497,n956,Undirected,e1364,,,1
n1497,n300,Undirected,e1365,,,1
n1497,n9,Undirected,e1366,,,1
n1497,n297,Undirected,e1367,,,1
n1497,n267,Undirected,e1368,,,1
n1497,n403,Undirected,e1369,,,1
n1497,n418,Undirected,e1370,,,1
n1497,n221,Undirected,e1371,,,1
n1497,n843,Undirected,e1372,,,1
n1497,n301,Undirected,e1373,,,1
n1497,n1249,Undirected,e1374,,,1
n1496,n326,Undirected,e1375,,,1
n1496,n700,Undirected,e1376,,,1
n1496,n1346,Undirected,e1377,,,1
n1496,n10,Undirected,e1378,,,1
n1496,n1189,Undirected,e1379,,,1
n1496,n1360,Undirected,e1380,,,1
n1496,n1485,Undirected,e1381,,,2
n1496,n341,Undirected,e1382,,,1
n1496,n614,Undirected,e1383,,,1
n1496,n358,Undirected,e1384,,,1
n1496,n355,Undirected,e1385,,,1
n1496,n117,Undirected,e1386,,,1
n1496,n42,Undirected,e1387,,,1
n1496,n1169,Undirected,e1388,,,1
n1496,n1436,Undirected,e1389,,,2
n1496,n1448,Undirected,e1390,,,2
n1496,n154,Undirected,e1391,,,1
n1496,n390,Undirected,e1392,,,1
n1496,n362,Undirected,e1393,,,1
n1496,n20,Undirected,e1394,,,1
n1496,n1471,Undirected,e1395,,,2
n1496,n375,Undirected,e1396,,,1
n1496,n1491,Undirected,e1397,,,2
n1496,n1038,Undirected,e1398,,,1
n1496,n1337,Undirected,e1400,,,1
n1496,n1218,Undirected,e1401,,,1
n1496,n335,Undirected,e1402,,,1
n1496,n148,Undirected,e1403,,,1
n1496,n601,Undirected,e1404,,,1
n1496,n359,Undirected,e1405,,,1
n1496,n1128,Undirected,e1406,,,1
n1496,n73,Undirected,e1407,,,1
n1496,n797,Undirected,e1408,,,1
n1496,n1376,Undirected,e1409,,,1
